民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,初設原因,人數
112,,12,淡水區,26歲,26,26,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,26歲,26,26,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,26歲,26,26,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,26歲,26,26,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,26歲,26,26,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,男,大陸地區人民核准定居,1
112,,12,淡水區,27歲,27,27,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,27歲,27,27,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,28歲,28,28,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,29歲,29,29,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,30歲,30,30,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,31歲,31,31,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,女,東南亞籍人民核准定居,1
112,,12,淡水區,32歲,32,32,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,32歲,32,32,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,女,大陸地區人民核准定居,1
112,,12,淡水區,33歲,33,33,完全落入,1.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,33歲,33,33,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,女,東南亞籍人民核准定居,1
112,,12,淡水區,34歲,34,34,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,34歲,34,34,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,女,其他國籍人民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,女,大陸地區人民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,女,港澳居民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,男,其他國籍人民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,男,大陸地區人民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,男,港澳居民核准定居,0
112,,12,淡水區,35歲,35,35,完全落入,1.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,36歲,36,36,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,36歲,36,36,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,36歲,36,36,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,37歲,37,37,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,37歲,37,37,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,37歲,37,37,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,38歲,38,38,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,38歲,38,38,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,38歲,38,38,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,39歲,39,39,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,39歲,39,39,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,39歲,39,39,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,40歲,40,40,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,女,東南亞籍人民核准定居,1
112,,12,淡水區,40歲,40,40,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,40歲,40,40,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,40歲,40,40,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,41歲,41,41,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,女,大陸地區人民核准定居,1
112,,12,淡水區,41歲,41,41,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,41歲,41,41,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,41歲,41,41,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,42歲,42,42,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,女,東南亞籍人民核准定居,1
112,,12,淡水區,42歲,42,42,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,42歲,42,42,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,42歲,42,42,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,43歲,43,43,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,43歲,43,43,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,43歲,43,43,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,44歲,44,44,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,44歲,44,44,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,44歲,44,44,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,45歲,45,45,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,45歲,45,45,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,45歲,45,45,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,46歲,46,46,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,46歲,46,46,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,46歲,46,46,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,47歲,47,47,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,47歲,47,47,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,47歲,47,47,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,48歲,48,48,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,48歲,48,48,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,48歲,48,48,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,49歲,49,49,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,49歲,49,49,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,49歲,49,49,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,50歲,50,50,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,50歲,50,50,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,50歲,50,50,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,51歲,51,51,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,51歲,51,51,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,51歲,51,51,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,52歲,52,52,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,女,大陸地區人民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,女,東南亞籍人民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,女,港澳居民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,女,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,52歲,52,52,不相關,0.0,男,中華民國國民入境核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,男,其他國籍人民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,男,大陸地區人民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,男,東南亞籍人民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,男,港澳居民核准定居,0
112,,12,淡水區,52歲,52,52,不相關,0.0,男,臺灣地區逾12歲未辦出生登記,0
112,,12,淡水區,53歲,53,53,不相關,0.0,女,中華民國國民入境核准定居,0
112,,12,淡水區,53歲,53,53,不相關,0.0,女,其他國籍人民核准定居,0
112,,12,淡水區,53歲,53,53,不相關,0.0,女,大陸地區人民核准定居,0
